文献種類	論文タイトル	言語	キーワード	公開日	論文タイトル英語	その他タイトル	著者所属	著者所属英語	著者名	著者名英語	論文抄録	論文抄録英語	研究会名	ファイル名	ファイル公開日	非会員価格	会員価格	ライセンス表記	書誌レコードID	雑誌名	巻	号	表記開始ページ	表記終了ページ	発行年月日	物理ページ開始	物理ページ終了
Symposium	高校における電子計算機教育について	Ja		1967/01/11			早稲田大学電子計算室;;早稲田大学高等学院		藤野,喜一;;喜多見,孟					WPRO1967B22.pdf	1967/01/11	0	IPSJ:学会員,0|DLIB:会員,0			第8回プログラミング—シンポジウム報告集	1967		B-48	B-51	1967/01/11	104	107
Symposium	プログラミング教育について	Ja		1967/01/11			東大工学部;;東京大学データ処理センター;;東京大学工学部		森口,繁一;;吉沢,正;;小林,光夫					WPRO1967B23.pdf	1967/01/11	0	IPSJ:学会員,0|DLIB:会員,0			第8回プログラミング—シンポジウム報告集	1967		B-52	B-72	1967/01/11	108	128
Symposium	C	Ja		1967/01/11										WPRO1967C00.pdf	1967/01/11	0	IPSJ:学会員,0|DLIB:会員,0			第8回プログラミング—シンポジウム報告集	1967				1967/01/11	129	129
Symposium	平方根の有理関数近似	Ja		1967/01/11			名古屋大学工学部		二宮,市三					WPRO1967C11.pdf	1967/01/11	0	IPSJ:学会員,0|DLIB:会員,0			第8回プログラミング—シンポジウム報告集	1967		C-1	C-9	1967/01/11	131	139
Symposium	代数方程式の解法及び誤差	Ja		1967/01/11			日本建設コンサルタント株式会社		平野,菅保					WPRO1967C12.pdf	1967/01/11	0	IPSJ:学会員,0|DLIB:会員,0			第8回プログラミング—シンポジウム報告集	1967		C-10	C-45	1967/01/11	140	175
Symposium	級数の逆転の一般式とそのプログラム	Ja		1967/01/11			慶大工;;電試		山内,二郎;;戸田,英雄					WPRO1967C13.pdf	1967/01/11	0	IPSJ:学会員,0|DLIB:会員,0			第8回プログラミング—シンポジウム報告集	1967		C-46	C-54	1967/01/11	176	184
Symposium	制御解析のプログラム	Ja		1967/01/11			九州大学工学部;;川崎製鉄		高田,勝;;田中,秀幸					WPRO1967C14.pdf	1967/01/11	0	IPSJ:学会員,0|DLIB:会員,0			第8回プログラミング—シンポジウム報告集	1967		C-55	C-64	1967/01/11	185	194
Symposium	ベース・レジスタをもつ計算機TŌSBAC-3400のFŌRTRANコンパイラについて	Ja		1967/01/11			東京芝浦電気株式会社;;東京芝浦電気株式会社		渡辺,一郎;;木下,恂					WPRO1967C21.pdf	1967/01/11	0	IPSJ:学会員,0|DLIB:会員,0			第8回プログラミング—シンポジウム報告集	1967		C-65	C-70	1967/01/11	195	200
Symposium	記号の順次処理問題	Ja		1967/01/11			電気試験所		西村,恕彦					WPRO1967C22.pdf	1967/01/11	0	IPSJ:学会員,0|DLIB:会員,0			第8回プログラミング—シンポジウム報告集	1967		C-71	C-87	1967/01/11	201	217
Symposium	数学の証明を行なうプログラム	Ja		1967/01/11			東京教育大応用数理;;東京教育大応用数理		西村,敏男;;伊大知,紀子					WPRO1967C23.pdf	1967/01/11	0	IPSJ:学会員,0|DLIB:会員,0			第8回プログラミング—シンポジウム報告集	1967		C-88	C-102 	1967/01/11	218	232
Symposium	日本語によるCOBOL	Ja		1967/01/11			電気試験所		西村,恕彦					WPRO1967C24.pdf	1967/01/11	0	IPSJ:学会員,0|DLIB:会員,0			第8回プログラミング—シンポジウム報告集	1967		C-103	C-103	1967/01/11	233	233
Symposium	OKITAC-5090Hによるタイムシェアリングシステムについて	Ja		1967/01/11			九州大学中央計数施設;;九州大学中央計数施設;;九州大学中央計数施設;;九州大学中央計数施設		牛島,和夫;;有田,五次郎;;大槻,説乎;;久原,由美子					WPRO1967C25.pdf	1967/01/11	0	IPSJ:学会員,0|DLIB:会員,0			第8回プログラミング—シンポジウム報告集	1967		C-104	C-139	1967/01/11	234	269
Symposium	慶応義塾大学 実験用タイムシェアリング・システム	Ja		1967/01/11			慶応義塾大学工学部管理工学科		土居,範久					WPRO1967C26.pdf	1967/01/11	0	IPSJ:学会員,0|DLIB:会員,0			第8回プログラミング—シンポジウム報告集	1967		C-140	C-143 	1967/01/11	270	273
Symposium	文献検索システム“MELISS”の紹介	Ja		1967/01/11			三菱電機		春原,猛					WPRO1967C27.pdf	1967/01/11	0	IPSJ:学会員,0|DLIB:会員,0			第8回プログラミング—シンポジウム報告集	1967		C-144	C-146 	1967/01/11	274	276
Symposium	“夢のシンポジウム” 報告集	Ja		1967/01/11										WPRO1967Y00.pdf	1967/01/11	0	IPSJ:学会員,0|DLIB:会員,0			第8回プログラミング—シンポジウム報告集	1967				1967/01/11	277	277
Symposium	第3回 夢のシンポジウム報告	Ja		1967/01/11					戸川,隼人					WPRO1967Y11.pdf	1967/01/11	0	IPSJ:学会員,0|DLIB:会員,0			第8回プログラミング—シンポジウム報告集	1967		Y-1	Y-16	1967/01/11	279	294
Symposium	奥付	Ja		1967/01/11										WPRO1967colophon.pdf	1967/01/11	0	IPSJ:学会員,0|DLIB:会員,0			第8回プログラミング—シンポジウム報告集	1967				1967/01/11	295	295
Symposium	正誤表	Ja		1967/01/11										WPRO1967errata.pdf	1967/01/11	0	IPSJ:学会員,0|DLIB:会員,0			第8回プログラミング—シンポジウム報告集	1967		1	6	1967/01/11	297	302
Symposium	I.D.S. (Integrated Data Store)について	Ja		1967/01/11			三菱原子力工業(株)		上村,義明					WPRO1967A33a.pdf	1967/01/11	0	IPSJ:学会員,0|DLIB:会員,0			第8回プログラミング—シンポジウム報告集	1967		1	9	1967/01/11	303	311
Symposium	裏表紙	Ja		1967/01/11										WPRO1967back.pdf	1967/01/11	0	IPSJ:学会員,0|DLIB:会員,0			第8回プログラミング—シンポジウム報告集	1967				1967/01/11	314	314
